Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat,Maks_Sicaklik_C,Min_Sicaklik_C,Ort_Sicaklik_C,Toplam_Yagis_mm
11.10.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,MISIR (TAZE),Adet,1,2,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,PATATES,Kg,"2,2",3,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,PATLICAN (KEMER),Kg,"2,5","5,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,PATLICAN (TOPAK),Kg,3,"5,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,PIRASA,Kg,"3,5","5,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,SALATALIK (SİLOR),Kg,2,4,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"2,5","3,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,SARIMSAK (KURU),Kg,8,15,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,7",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,SOGAN (KIRMIZI),Kg,4,6,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,6,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,TERE,Bağ,"0,5","1,5",25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,TURP (MUHTELİF),Kg,2,4,25.5,10.9,17.9,0.0
11.10.2021,Pazartesi,HAVUÇ,Kg,2,4,25.5,10.9,17.9,0.0
18.10.2021,Pazartesi,BAMYA,Kg,13,20,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BARBUNYA,Kg,5,12,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BİBER (CİN),Kg,4,10,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BİBER (ÇARLİ),Kg,"4,5",8,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BİBER (DOLMA),Kg,4,7,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BİBER (KIL),Kg,5,10,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BİBER (KAPYA),Kg,4,8,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BİBER (SİVRİ),Kg,"4,5",8,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BİBER (KÖY),Kg,4,7,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,BROKOLİ,Kg,5,10,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,DERE OTU,Bağ,"0,5","1,2",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,DOMATES (Çeri),Kg,10,16,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,DOMATES (MUHTELİF),Kg,4,7,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,DOMATES (SALKIM),Kg,7,12,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,DOMATES (KÖY),Kg,5,9,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,DOMATES (İKİNCİ),Kg,2,4,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,FASULYE (MUHTELİF),Kg,5,8,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,ISPANAK,Kg,3,"5,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,KABAK (BEYAZ),Kg,3,6,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,KABAK (KARA),Kg,3,"5,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,KARNABAHAR,Kg,4,7,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,LAHANA (BEYAZ),Kg,"1,3","2,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,LAHANA (MOR),Kg,2,4,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,16,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,MARUL (AYSBERK),Adet,3,"5,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,MARUL (MOR),Adet,"3,5",5,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,MARUL (MUHTELİF),Adet,3,5,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,MISIR (TAZE),Adet,1,2,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,PATATES,Kg,"2,2",3,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,PATLICAN (TOPAK),Kg,3,"5,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,PATLICAN (KEMER),Kg,"2,5","5,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,PIRASA,Kg,"3,5","5,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,SALATALIK (SİLOR),Kg,"2,5","4,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"2,5",4,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,SARIMSAK (KURU),Kg,8,15,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,7",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,SOGAN (KIRMIZI),Kg,4,6,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,6,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,TERE,Bağ,"0,5","1,5",16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,TURP (MUHTELİF),Kg,2,4,16.7,6.6,11.8,0.0
18.10.2021,Pazartesi,HAVUÇ,Kg,2,4,16.7,6.6,11.8,0.0
21.10.2021,Perşembe,BAMYA,Kg,13,20,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BARBUNYA,Kg,5,12,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BİBER (CİN),Kg,4,10,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BİBER (ÇARLİ),Kg,"4,5",8,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BİBER (DOLMA),Kg,4,7,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BİBER (KIL),Kg,5,10,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BİBER (KAPYA),Kg,4,8,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BİBER (SİVRİ),Kg,"4,5",8,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BİBER (KÖY),Kg,4,7,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,BROKOLİ,Kg,7,10,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,DERE OTU,Bağ,"0,5","1,2",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,DOMATES (Çeri),Kg,10,16,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,DOMATES (MUHTELİF),Kg,4,7,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,DOMATES (SALKIM),Kg,7,12,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,DOMATES (KÖY),Kg,5,9,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,DOMATES (İKİNCİ),Kg,2,4,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,FASULYE (MUHTELİF),Kg,5,8,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,ISPANAK,Kg,3,"5,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,KARNABAHAR,Kg,4,7,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,LAHANA (BEYAZ),Kg,"1,3","2,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,LAHANA (MOR),Kg,2,4,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,16,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,MARUL (AYSBERK),Adet,3,"5,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,MARUL (MOR),Adet,"3,5",5,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,MARUL (MUHTELİF),Adet,3,5,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,MISIR (TAZE),Adet,1,2,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,PATATES,Kg,"2,2",3,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,PATLICAN (KEMER),Kg,"2,5","5,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,PATLICAN (TOPAK),Kg,3,"5,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,PIRASA,Kg,"3,5","5,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,SALATALIK (SİLOR),Kg,2,4,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,SALATALIK (MUHTELİF),Kg,2,"3,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,SARIMSAK (KURU),Kg,8,15,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,7",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,SOGAN (KIRMIZI),Kg,4,6,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,SOGAN (YEŞİL),Kg,3,6,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,TERE,Bağ,"0,5","1,5",16.6,3.8,10.2,0.0
21.10.2021,Perşembe,TURP (MUHTELİF),Kg,2,4,16.6,3.8,10.2,0.0
21.10.2021,Perşembe,HAVUÇ,Kg,2,4,16.6,3.8,10.2,0.0
25.10.2021,Pazartesi,BAMYA,Kg,13,20,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BARBUNYA,Kg,5,12,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BİBER (CİN),Kg,4,10,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BİBER (ÇARLİ),Kg,"4,5",8,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BİBER (DOLMA),Kg,4,7,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BİBER (KIL),Kg,5,10,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BİBER (KAPYA),Kg,4,8,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BİBER (SİVRİ),Kg,"4,5",8,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BİBER (KÖY),Kg,4,7,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,BROKOLİ,Kg,7,10,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,DERE OTU,Bağ,"0,5","1,2",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,DOMATES (Çeri),Kg,10,16,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,DOMATES (MUHTELİF),Kg,4,7,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,DOMATES (SALKIM),Kg,7,12,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,DOMATES (KÖY),Kg,5,9,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,DOMATES (İKİNCİ),Kg,2,4,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,FASULYE (MUHTELİF),Kg,5,8,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,ISPANAK,Kg,3,"5,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,KABAK (BEYAZ),Kg,3,6,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,KABAK (KARA),Kg,3,5,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,KARNABAHAR,Kg,4,7,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,LAHANA (BEYAZ),Kg,"1,3","2,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,LAHANA (MOR),Kg,2,4,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,16,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,MARUL (AYSBERK),Adet,3,"5,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,MARUL (MOR),Adet,"3,5",5,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,MARUL (MUHTELİF),Adet,3,5,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,MISIR (TAZE),Adet,1,2,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,PATATES,Kg,"2,2",3,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,PATLICAN (KEMER),Kg,"2,5","5,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,PATLICAN (TOPAK),Kg,3,"5,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,PIRASA,Kg,"3,5","5,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,SALATALIK (SİLOR),Kg,2,4,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,2,"3,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,SARIMSAK (KURU),Kg,8,15,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,7",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,SOGAN (KIRMIZI),Kg,4,6,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,6,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,TERE,Bağ,"0,5","1,5",12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,TURP (MUHTELİF),Kg,2,4,12.6,6.6,9.4,0.0
25.10.2021,Pazartesi,HAVUÇ,Kg,2,4,12.6,6.6,9.4,0.0
28.10.2021,Perşembe,BAMYA,Kg,13,20,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BARBUNYA,Kg,5,12,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BİBER (CİN),Kg,4,10,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BİBER (ÇARLİ),Kg,"4,5",8,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BİBER (DOLMA),Kg,"2,5",5,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BİBER (KIL),Kg,5,10,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BİBER (KAPYA),Kg,4,9,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BİBER (SİVRİ),Kg,"4,5",8,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BİBER (KÖY),Kg,4,7,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,BROKOLİ,Kg,7,10,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,DERE OTU,Bağ,"0,5","1,2",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,DOMATES (Çeri),Kg,7,14,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,DOMATES (MUHTELİF),Kg,2,"5,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,DOMATES (SALKIM),Kg,7,12,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,DOMATES (KÖY),Kg,4,8,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,DOMATES (İKİNCİ),Kg,2,4,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,FASULYE (MUHTELİF),Kg,5,8,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,ISPANAK,Kg,3,"5,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,KABAK (BEYAZ),Kg,3,6,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,KABAK (KARA),Kg,3,5,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,KARNABAHAR,Kg,2,5,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,LAHANA (BEYAZ),Kg,"1,3","2,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,LAHANA (MOR),Kg,2,4,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,16,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,MARUL (AYSBERK),Adet,3,"5,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,MARUL (MOR),Adet,"3,5",5,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,MARUL (MUHTELİF),Adet,3,"4,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,MISIR (TAZE),Adet,1,2,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,PATATES,Kg,"2,2",3,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,PATLICAN (KEMER),Kg,"2,5","5,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,PATLICAN (TOPAK),Kg,3,6,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,PIRASA,Kg,"3,5","5,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,SALATALIK (SİLOR),Kg,2,4,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,SALATALIK (MUHTELİF),Kg,2,"3,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,SARIMSAK (KURU),Kg,8,15,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,7",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,SOGAN (KIRMIZI),Kg,4,6,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,SOGAN (YEŞİL),Kg,3,6,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,TERE,Bağ,"0,5","1,5",16.7,4.5,10.7,0.0
28.10.2021,Perşembe,TURP (MUHTELİF),Kg,2,4,16.7,4.5,10.7,0.0
28.10.2021,Perşembe,HAVUÇ,Kg,2,4,16.7,4.5,10.7,0.0
01.11.2021,Pazartesi,BARBUNYA,Kg,5,12,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,BİBER (CİN),Kg,4,10,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,BİBER (DOLMA),Kg,"2,5",5,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,BİBER (KIL),Kg,5,10,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,BİBER (KAPYA),Kg,4,9,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,BİBER (SİVRİ),Kg,"4,5",8,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,BİBER (KÖY),Kg,3,6,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,BROKOLİ,Kg,7,10,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,DERE OTU,Bağ,"0,5","1,2",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,DOMATES (Çeri),Kg,7,12,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,DOMATES (MUHTELİF),Kg,2,"5,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,DOMATES (SALKIM),Kg,7,12,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,DOMATES (KÖY),Kg,4,8,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,DOMATES (İKİNCİ),Kg,2,4,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,FASULYE (MUHTELİF),Kg,5,8,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,ISPANAK,Kg,3,"5,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,KABAK (BEYAZ),Kg,3,6,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,KABAK (KARA),Kg,3,5,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,KARNABAHAR,Kg,2,5,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,LAHANA (BEYAZ),Kg,"1,3","2,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,LAHANA (MOR),Kg,2,4,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,16,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,MARUL (AYSBERK),Adet,3,5,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,MARUL (MOR),Adet,"3,5",5,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,MARUL (MUHTELİF),Adet,3,"4,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,3",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,MISIR (TAZE),Adet,1,2,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,PATATES,Kg,"2,2","3,2",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,PATLICAN (KEMER),Kg,"2,5",6,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,PATLICAN (TOPAK),Kg,3,6,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,PIRASA,Kg,"3,5","5,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,SALATALIK (SİLOR),Kg,2,4,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,2,"3,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,SARIMSAK (KURU),Kg,8,15,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,7",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,SOGAN (KIRMIZI),Kg,4,6,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,6,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,TERE,Bağ,"0,5","1,5",18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,TURP (MUHTELİF),Kg,2,4,18.3,9.5,12.4,2.0
01.11.2021,Pazartesi,HAVUÇ,Kg,"1,5",3,18.3,9.5,12.4,2.0
04.11.2021,Perşembe,BARBUNYA,Kg,5,12,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,BİBER (CİN),Kg,8,18,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,BİBER (ÇARLİ),Kg,"4,5",8,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,BİBER (DOLMA),Kg,"2,5","5,5",19.1,7.0,12.5,0.0
04.11.2021,Perşembe,BİBER (KIL),Kg,5,10,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,BİBER (SİVRİ),Kg,"4,5",8,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,BİBER (KÖY),Kg,3,6,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,BROKOLİ,Kg,7,10,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,DERE OTU,Bağ,"0,5","1,2",19.1,7.0,12.5,0.0
04.11.2021,Perşembe,DOMATES (MUHTELİF),Kg,"2,5",6,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,DOMATES (SALKIM),Kg,7,12,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,DOMATES (KÖY),Kg,4,8,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,DOMATES (İKİNCİ),Kg,2,4,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5","1,2",19.1,7.0,12.5,0.0
04.11.2021,Perşembe,FASULYE (MUHTELİF),Kg,5,8,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,ISPANAK,Kg,3,"5,5",19.1,7.0,12.5,0.0
04.11.2021,Perşembe,KABAK (BEYAZ),Kg,3,6,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,KABAK (KARA),Kg,3,5,19.1,7.0,12.5,0.0
04.11.2021,Perşembe,KARNABAHAR,Kg,2,5,19.1,7.0,12.5,0.0
