Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat
11.09.2023,Pazartesi,EKŞİ OT (BAĞ),Bağ,3,5
11.09.2023,Pazartesi,FASULYE (MUHTELİF),Kg,23,36
11.09.2023,Pazartesi,FESLEĞEN (REYHAN),Bağ,5,7
11.09.2023,Pazartesi,ISPANAK,Kg,17,25
11.09.2023,Pazartesi,KABAK (BEYAZ),Kg,8,15
11.09.2023,Pazartesi,KABAK (KARA),Kg,8,15
11.09.2023,Pazartesi,KARNABAHAR,Kg,13,20
11.09.2023,Pazartesi,LAHANA (BEYAZ),Kg,5,10
11.09.2023,Pazartesi,LAHANA (MOR),Kg,10,18
11.09.2023,Pazartesi,MANTAR (KÜLTÜR),Kg,60,75
11.09.2023,Pazartesi,MARUL (AYSBERK),Adet,15,20
11.09.2023,Pazartesi,MARUL (MOR),Adet,11,16
11.09.2023,Pazartesi,MARUL (MUHTELİF),Adet,11,16
11.09.2023,Pazartesi,MAYDONOZ,Bağ,"2,5","4,5"
11.09.2023,Pazartesi,NANE (BAĞ),Bağ,3,6
11.09.2023,Pazartesi,PATATES,Kg,11,15
11.09.2023,Pazartesi,PATLICAN (KEMER),Kg,8,15
11.09.2023,Pazartesi,PATLICAN (TOPAK),Kg,7,18
11.09.2023,Pazartesi,PIRASA,Kg,8,13
11.09.2023,Pazartesi,ROKA (BAĞ),Bağ,2,"4,5"
11.09.2023,Pazartesi,SALATALIK (SİLOR),Kg,10,15
11.09.2023,Pazartesi,SALATALIK (MUHTELİF),Kg,8,14
11.09.2023,Pazartesi,SARIMSAK (KURU),Kg,35,70
11.09.2023,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5",6
11.09.2023,Pazartesi,SOGAN (KURU),Kg,8,15
11.09.2023,Pazartesi,SOGAN (YEŞİL),Kg,17,25
11.09.2023,Pazartesi,TERE,Bağ,"2,5","4,5"
11.09.2023,Pazartesi,HAVUÇ,Kg,10,18
11.09.2023,Pazartesi,HIRTLAK,Kg,10,40
14.09.2023,Perşembe,BİBER (CİN),Kg,17,35
14.09.2023,Perşembe,BİBER (ÇARLİ),Kg,10,16
14.09.2023,Perşembe,BİBER (DOLMA),Kg,10,15
14.09.2023,Perşembe,BİBER (KIL),Kg,12,22
14.09.2023,Perşembe,BİBER (KAPYA),Kg,17,26
14.09.2023,Perşembe,BİBER (SİVRİ),Kg,9,17
14.09.2023,Perşembe,BİBER (KÖY),Kg,9,15
14.09.2023,Perşembe,BROKOLİ,Kg,15,25
14.09.2023,Perşembe,DERE OTU,Bağ,3,5
14.09.2023,Perşembe,DOMATES (Çeri),Kg,25,40
14.09.2023,Perşembe,DOMATES (MUHTELİF),Kg,13,20
14.09.2023,Perşembe,DOMATES (SALKIM),Kg,12,18
14.09.2023,Perşembe,DOMATES (SALKIM KUTU),Kg,20,28
14.09.2023,Perşembe,DOMATES (KÖY),Kg,15,25
14.09.2023,Perşembe,DOMATES (İKİNCİ),Kg,7,13
14.09.2023,Perşembe,EKŞİ OT (BAĞ),Bağ,3,5
14.09.2023,Perşembe,FASULYE (MUHTELİF),Kg,23,36
14.09.2023,Perşembe,FESLEĞEN (REYHAN),Bağ,5,7
14.09.2023,Perşembe,ISPANAK,Kg,17,25
14.09.2023,Perşembe,KABAK (BEYAZ),Kg,8,15
14.09.2023,Perşembe,KABAK (KARA),Kg,8,15
14.09.2023,Perşembe,KARNABAHAR,Kg,13,20
14.09.2023,Perşembe,LAHANA (BEYAZ),Kg,7,12
14.09.2023,Perşembe,LAHANA (MOR),Kg,10,14
14.09.2023,Perşembe,MANTAR (KÜLTÜR),Kg,60,75
14.09.2023,Perşembe,MARUL (AYSBERK),Adet,15,20
14.09.2023,Perşembe,MARUL (MOR),Adet,11,16
14.09.2023,Perşembe,MARUL (MUHTELİF),Adet,11,16
14.09.2023,Perşembe,MAYDONOZ,Bağ,"2,5","4,5"
14.09.2023,Perşembe,NANE (BAĞ),Bağ,3,6
14.09.2023,Perşembe,PATATES,Kg,11,15
14.09.2023,Perşembe,PATLICAN (KEMER),Kg,8,15
14.09.2023,Perşembe,PATLICAN (TOPAK),Kg,7,18
14.09.2023,Perşembe,PIRASA,Kg,8,13
14.09.2023,Perşembe,ROKA (BAĞ),Bağ,3,5
14.09.2023,Perşembe,SALATALIK (SİLOR),Kg,10,15
14.09.2023,Perşembe,SALATALIK (MUHTELİF),Kg,8,14
14.09.2023,Perşembe,SARIMSAK (KURU),Kg,35,70
14.09.2023,Perşembe,SEMİZ OTU (BAĞ),Bağ,"3,5",6
14.09.2023,Perşembe,SOGAN (KURU),Kg,5,8
14.09.2023,Perşembe,SOGAN (YEŞİL),Kg,20,32
14.09.2023,Perşembe,TERE,Bağ,"2,5",5
14.09.2023,Perşembe,HAVUÇ,Kg,10,18
14.09.2023,Perşembe,HIRTLAK,Kg,10,35
18.09.2023,Pazartesi,BİBER (CİN),Kg,17,35
18.09.2023,Pazartesi,BİBER (ÇARLİ),Kg,10,16
18.09.2023,Pazartesi,BİBER (DOLMA),Kg,10,18
18.09.2023,Pazartesi,BİBER (KIL),Kg,12,22
18.09.2023,Pazartesi,BİBER (KAPYA),Kg,17,26
18.09.2023,Pazartesi,BİBER (SİVRİ),Kg,10,17
18.09.2023,Pazartesi,BİBER (KÖY),Kg,10,17
18.09.2023,Pazartesi,BROKOLİ,Kg,15,25
18.09.2023,Pazartesi,DERE OTU,Bağ,3,5
18.09.2023,Pazartesi,DOMATES (Çeri),Kg,25,40
18.09.2023,Pazartesi,DOMATES (MUHTELİF),Kg,14,22
18.09.2023,Pazartesi,DOMATES (SALKIM),Kg,12,18
18.09.2023,Pazartesi,DOMATES (SALKIM KUTU),Kg,20,28
18.09.2023,Pazartesi,DOMATES (KÖY),Kg,17,30
18.09.2023,Pazartesi,DOMATES (İKİNCİ),Kg,7,13
18.09.2023,Pazartesi,EKŞİ OT (BAĞ),Bağ,3,5
18.09.2023,Pazartesi,FASULYE (MUHTELİF),Kg,23,36
18.09.2023,Pazartesi,FESLEĞEN (REYHAN),Bağ,5,7
18.09.2023,Pazartesi,ISPANAK,Kg,17,25
18.09.2023,Pazartesi,KABAK (BEYAZ),Kg,8,15
18.09.2023,Pazartesi,KABAK (KARA),Kg,8,15
18.09.2023,Pazartesi,KARNABAHAR,Kg,13,20
18.09.2023,Pazartesi,LAHANA (BEYAZ),Kg,7,12
18.09.2023,Pazartesi,LAHANA (MOR),Kg,9,15
18.09.2023,Pazartesi,MANTAR (KÜLTÜR),Kg,60,75
18.09.2023,Pazartesi,MARUL (AYSBERK),Adet,15,20
18.09.2023,Pazartesi,MARUL (MOR),Adet,11,16
18.09.2023,Pazartesi,MARUL (MUHTELİF),Adet,11,16
18.09.2023,Pazartesi,MAYDONOZ,Bağ,4,6
18.09.2023,Pazartesi,NANE (BAĞ),Bağ,3,6
18.09.2023,Pazartesi,PATATES,Kg,11,15
18.09.2023,Pazartesi,PATLICAN (KEMER),Kg,8,15
18.09.2023,Pazartesi,PATLICAN (TOPAK),Kg,7,18
18.09.2023,Pazartesi,PIRASA,Kg,8,13
18.09.2023,Pazartesi,ROKA (BAĞ),Bağ,3,5
18.09.2023,Pazartesi,SALATALIK (SİLOR),Kg,10,15
18.09.2023,Pazartesi,SALATALIK (MUHTELİF),Kg,8,14
18.09.2023,Pazartesi,SARIMSAK (KURU),Kg,35,70
18.09.2023,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5",6
18.09.2023,Pazartesi,SOGAN (KURU),Kg,6,9
18.09.2023,Pazartesi,SOGAN (YEŞİL),Kg,17,28
18.09.2023,Pazartesi,TERE,Bağ,3,5
18.09.2023,Pazartesi,HAVUÇ,Kg,7,13
18.09.2023,Pazartesi,HIRTLAK,Kg,10,35
21.09.2023,Perşembe,BİBER (CİN),Kg,17,35
21.09.2023,Perşembe,BİBER (ÇARLİ),Kg,10,16
21.09.2023,Perşembe,BİBER (DOLMA),Kg,10,18
21.09.2023,Perşembe,BİBER (KIL),Kg,12,22
21.09.2023,Perşembe,BİBER (KAPYA),Kg,17,26
21.09.2023,Perşembe,BİBER (SİVRİ),Kg,10,17
21.09.2023,Perşembe,BİBER (KÖY),Kg,10,17
21.09.2023,Perşembe,BROKOLİ,Kg,15,25
21.09.2023,Perşembe,DERE OTU,Bağ,3,5
21.09.2023,Perşembe,DOMATES (Çeri),Kg,25,40
21.09.2023,Perşembe,DOMATES (MUHTELİF),Kg,14,22
21.09.2023,Perşembe,DOMATES (SALKIM),Kg,12,18
21.09.2023,Perşembe,DOMATES (SALKIM KUTU),Kg,20,28
21.09.2023,Perşembe,DOMATES (KÖY),Kg,17,30
21.09.2023,Perşembe,DOMATES (İKİNCİ),Kg,7,13
21.09.2023,Perşembe,EKŞİ OT (BAĞ),Bağ,3,5
21.09.2023,Perşembe,FASULYE (MUHTELİF),Kg,23,36
21.09.2023,Perşembe,FESLEĞEN (REYHAN),Bağ,5,7
21.09.2023,Perşembe,ISPANAK,Kg,17,25
21.09.2023,Perşembe,KABAK (BEYAZ),Kg,8,15
21.09.2023,Perşembe,KABAK (KARA),Kg,8,15
21.09.2023,Perşembe,KARNABAHAR,Kg,13,20
21.09.2023,Perşembe,LAHANA (BEYAZ),Kg,7,12
21.09.2023,Perşembe,LAHANA (MOR),Kg,9,15
21.09.2023,Perşembe,MANTAR (KÜLTÜR),Kg,60,75
21.09.2023,Perşembe,MARUL (AYSBERK),Adet,15,20
21.09.2023,Perşembe,MARUL (MOR),Adet,11,16
21.09.2023,Perşembe,MARUL (MUHTELİF),Adet,11,16
21.09.2023,Perşembe,MAYDONOZ,Bağ,4,6
21.09.2023,Perşembe,NANE (BAĞ),Bağ,3,6
21.09.2023,Perşembe,PATATES,Kg,11,15
21.09.2023,Perşembe,PATLICAN (KEMER),Kg,8,15
21.09.2023,Perşembe,PATLICAN (TOPAK),Kg,7,18
21.09.2023,Perşembe,PIRASA,Kg,8,13
21.09.2023,Perşembe,ROKA (BAĞ),Bağ,3,5
21.09.2023,Perşembe,SALATALIK (SİLOR),Kg,10,15
21.09.2023,Perşembe,SALATALIK (MUHTELİF),Kg,8,14
21.09.2023,Perşembe,SARIMSAK (KURU),Kg,35,70
21.09.2023,Perşembe,SEMİZ OTU (BAĞ),Bağ,"3,5",6
21.09.2023,Perşembe,SOGAN (KURU),Kg,6,9
21.09.2023,Perşembe,SOGAN (YEŞİL),Kg,17,28
21.09.2023,Perşembe,TERE,Bağ,3,5
21.09.2023,Perşembe,HAVUÇ,Kg,7,13
21.09.2023,Perşembe,HIRTLAK,Kg,10,35
21.09.2023,Perşembe,SALATALIK (KORNİŞON),Kg,17,40
25.09.2023,Pazartesi,BİBER (CİN),Kg,15,30
25.09.2023,Pazartesi,BİBER (ÇARLİ),Kg,13,20
25.09.2023,Pazartesi,BİBER (DOLMA),Kg,14,25
25.09.2023,Pazartesi,BİBER (KIL),Kg,15,25
25.09.2023,Pazartesi,BİBER (KAPYA),Kg,17,26
25.09.2023,Pazartesi,BİBER (SİVRİ),Kg,15,25
25.09.2023,Pazartesi,BİBER (KÖY),Kg,14,20
25.09.2023,Pazartesi,BROKOLİ,Kg,15,25
25.09.2023,Pazartesi,DERE OTU,Bağ,3,5
25.09.2023,Pazartesi,DOMATES (Çeri),Kg,25,40
25.09.2023,Pazartesi,DOMATES (MUHTELİF),Kg,15,27
25.09.2023,Pazartesi,DOMATES (SALKIM),Kg,15,25
25.09.2023,Pazartesi,DOMATES (SALKIM KUTU),Kg,27,35
25.09.2023,Pazartesi,DOMATES (KÖY),Kg,18,35
25.09.2023,Pazartesi,DOMATES (İKİNCİ),Kg,7,13
25.09.2023,Pazartesi,EKŞİ OT (BAĞ),Bağ,"3,5",6
25.09.2023,Pazartesi,FASULYE (MUHTELİF),Kg,23,36
25.09.2023,Pazartesi,FESLEĞEN (REYHAN),Bağ,5,7
25.09.2023,Pazartesi,ISPANAK,Kg,17,25
25.09.2023,Pazartesi,KABAK (BEYAZ),Kg,8,15
25.09.2023,Pazartesi,KABAK (KARA),Kg,8,15
25.09.2023,Pazartesi,KARNABAHAR,Kg,15,25
25.09.2023,Pazartesi,LAHANA (BEYAZ),Kg,7,12
25.09.2023,Pazartesi,LAHANA (MOR),Kg,9,15
25.09.2023,Pazartesi,MANTAR (KÜLTÜR),Kg,60,75
25.09.2023,Pazartesi,MARUL (AYSBERK),Adet,15,20
25.09.2023,Pazartesi,MARUL (MOR),Adet,13,17
25.09.2023,Pazartesi,MARUL (MUHTELİF),Adet,11,16
25.09.2023,Pazartesi,MAYDONOZ,Bağ,4,6
25.09.2023,Pazartesi,NANE (BAĞ),Bağ,3,6
25.09.2023,Pazartesi,PATATES,Kg,11,15
25.09.2023,Pazartesi,PATLICAN (KEMER),Kg,8,15
25.09.2023,Pazartesi,PATLICAN (TOPAK),Kg,7,18
25.09.2023,Pazartesi,PIRASA,Kg,8,13
25.09.2023,Pazartesi,ROKA (BAĞ),Bağ,4,6
25.09.2023,Pazartesi,SALATALIK (SİLOR),Kg,10,15
25.09.2023,Pazartesi,SALATALIK (MUHTELİF),Kg,8,14
25.09.2023,Pazartesi,SARIMSAK (KURU),Kg,35,70
25.09.2023,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5",6
25.09.2023,Pazartesi,SOGAN (KURU),Kg,6,9
25.09.2023,Pazartesi,SOGAN (YEŞİL),Kg,17,25
25.09.2023,Pazartesi,TERE,Bağ,3,6
25.09.2023,Pazartesi,HAVUÇ,Kg,7,13
25.09.2023,Pazartesi,HIRTLAK,Kg,10,35
25.09.2023,Pazartesi,SALATALIK (KORNİŞON),Kg,17,40
28.09.2023,Perşembe,BİBER (CİN),Kg,15,30
28.09.2023,Perşembe,BİBER (ÇARLİ),Kg,13,20
28.09.2023,Perşembe,BİBER (DOLMA),Kg,14,25
28.09.2023,Perşembe,BİBER (KIL),Kg,15,25
28.09.2023,Perşembe,BİBER (KAPYA),Kg,17,26
28.09.2023,Perşembe,BİBER (SİVRİ),Kg,15,25
28.09.2023,Perşembe,BİBER (KÖY),Kg,14,20
28.09.2023,Perşembe,BROKOLİ,Kg,10,20
28.09.2023,Perşembe,DERE OTU,Bağ,3,5
28.09.2023,Perşembe,DOMATES (Çeri),Kg,20,35
28.09.2023,Perşembe,DOMATES (MUHTELİF),Kg,15,27
28.09.2023,Perşembe,DOMATES (SALKIM),Kg,15,25
28.09.2023,Perşembe,DOMATES (SALKIM KUTU),Kg,27,35
28.09.2023,Perşembe,DOMATES (KÖY),Kg,18,35
28.09.2023,Perşembe,DOMATES (İKİNCİ),Kg,7,13
28.09.2023,Perşembe,EKŞİ OT (BAĞ),Bağ,"3,5",6
28.09.2023,Perşembe,FASULYE (MUHTELİF),Kg,20,30
28.09.2023,Perşembe,FESLEĞEN (REYHAN),Bağ,5,7
28.09.2023,Perşembe,ISPANAK,Kg,17,25
28.09.2023,Perşembe,KABAK (BEYAZ),Kg,8,15
28.09.2023,Perşembe,KABAK (KARA),Kg,8,15
28.09.2023,Perşembe,KARNABAHAR,Kg,15,25
28.09.2023,Perşembe,LAHANA (BEYAZ),Kg,7,12
28.09.2023,Perşembe,LAHANA (MOR),Kg,9,15
28.09.2023,Perşembe,MANTAR (KÜLTÜR),Kg,60,75
28.09.2023,Perşembe,MARUL (AYSBERK),Adet,15,20
28.09.2023,Perşembe,MARUL (MOR),Adet,13,17
28.09.2023,Perşembe,MARUL (MUHTELİF),Adet,11,16
28.09.2023,Perşembe,MAYDONOZ,Bağ,4,6
28.09.2023,Perşembe,NANE (BAĞ),Bağ,3,6
28.09.2023,Perşembe,PATATES,Kg,11,15
28.09.2023,Perşembe,PATLICAN (KEMER),Kg,8,15
28.09.2023,Perşembe,PATLICAN (TOPAK),Kg,7,18
28.09.2023,Perşembe,PIRASA,Kg,8,13
28.09.2023,Perşembe,ROKA (BAĞ),Bağ,4,6
28.09.2023,Perşembe,SALATALIK (SİLOR),Kg,7,12
28.09.2023,Perşembe,SALATALIK (MUHTELİF),Kg,8,14
28.09.2023,Perşembe,SARIMSAK (KURU),Kg,35,70
28.09.2023,Perşembe,SEMİZ OTU (BAĞ),Bağ,"3,5",6
28.09.2023,Perşembe,SOGAN (KURU),Kg,6,9
28.09.2023,Perşembe,SOGAN (YEŞİL),Kg,17,25
28.09.2023,Perşembe,TERE,Bağ,3,6
28.09.2023,Perşembe,HAVUÇ,Kg,7,13
28.09.2023,Perşembe,HIRTLAK,Kg,10,35
28.09.2023,Perşembe,SALATALIK (KORNİŞON),Kg,17,40
02.10.2023,Pazartesi,BİBER (CİN),Kg,15,30
02.10.2023,Pazartesi,BİBER (ÇARLİ),Kg,13,20
02.10.2023,Pazartesi,BİBER (DOLMA),Kg,14,25
02.10.2023,Pazartesi,BİBER (KIL),Kg,15,25
02.10.2023,Pazartesi,BİBER (KAPYA),Kg,17,26
02.10.2023,Pazartesi,BİBER (SİVRİ),Kg,15,25
02.10.2023,Pazartesi,BİBER (KÖY),Kg,14,25
02.10.2023,Pazartesi,BROKOLİ,Kg,10,20
02.10.2023,Pazartesi,DERE OTU,Bağ,3,5
02.10.2023,Pazartesi,DOMATES (Çeri),Kg,20,38
02.10.2023,Pazartesi,DOMATES (MUHTELİF),Kg,15,25
02.10.2023,Pazartesi,DOMATES (SALKIM),Kg,15,25
02.10.2023,Pazartesi,DOMATES (SALKIM KUTU),Kg,27,35
02.10.2023,Pazartesi,DOMATES (KÖY),Kg,18,35
02.10.2023,Pazartesi,DOMATES (İKİNCİ),Kg,7,13
02.10.2023,Pazartesi,EKŞİ OT (BAĞ),Bağ,"3,5",6
02.10.2023,Pazartesi,FASULYE (MUHTELİF),Kg,17,24
02.10.2023,Pazartesi,FESLEĞEN (REYHAN),Bağ,5,7
02.10.2023,Pazartesi,ISPANAK,Kg,17,25
02.10.2023,Pazartesi,KABAK (BEYAZ),Kg,8,15
02.10.2023,Pazartesi,KABAK (KARA),Kg,8,15
02.10.2023,Pazartesi,KARNABAHAR,Kg,8,15
02.10.2023,Pazartesi,LAHANA (BEYAZ),Kg,7,12
02.10.2023,Pazartesi,LAHANA (MOR),Kg,9,15
02.10.2023,Pazartesi,MANTAR (KÜLTÜR),Kg,60,75
02.10.2023,Pazartesi,MARUL (AYSBERK),Adet,15,20
02.10.2023,Pazartesi,MARUL (MOR),Adet,13,17
02.10.2023,Pazartesi,MARUL (MUHTELİF),Adet,11,16
02.10.2023,Pazartesi,MAYDONOZ,Bağ,4,6
02.10.2023,Pazartesi,NANE (BAĞ),Bağ,3,6
02.10.2023,Pazartesi,PATATES,Kg,11,15
02.10.2023,Pazartesi,PATLICAN (KEMER),Kg,8,15
02.10.2023,Pazartesi,PATLICAN (TOPAK),Kg,7,18
02.10.2023,Pazartesi,PIRASA,Kg,8,13
02.10.2023,Pazartesi,ROKA (BAĞ),Bağ,4,6
02.10.2023,Pazartesi,SALATALIK (SİLOR),Kg,7,12
02.10.2023,Pazartesi,SALATALIK (MUHTELİF),Kg,8,14
02.10.2023,Pazartesi,SARIMSAK (KURU),Kg,35,70
02.10.2023,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5",6
02.10.2023,Pazartesi,SOGAN (KURU),Kg,6,9
02.10.2023,Pazartesi,SOGAN (YEŞİL),Kg,17,25
02.10.2023,Pazartesi,TERE,Bağ,3,6
02.10.2023,Pazartesi,HAVUÇ,Kg,7,13
02.10.2023,Pazartesi,HIRTLAK,Kg,10,35
02.10.2023,Pazartesi,SALATALIK (KORNİŞON),Kg,17,40
05.10.2023,Perşembe,BİBER (CİN),Kg,15,30
05.10.2023,Perşembe,BİBER (ÇARLİ),Kg,13,22
05.10.2023,Perşembe,BİBER (DOLMA),Kg,14,25
05.10.2023,Perşembe,BİBER (KIL),Kg,15,25
05.10.2023,Perşembe,BİBER (KAPYA),Kg,17,30
05.10.2023,Perşembe,BİBER (SİVRİ),Kg,15,25
05.10.2023,Perşembe,BİBER (KÖY),Kg,14,25
05.10.2023,Perşembe,BROKOLİ,Kg,10,20
05.10.2023,Perşembe,DERE OTU,Bağ,3,5
05.10.2023,Perşembe,DOMATES (Çeri),Kg,20,38
05.10.2023,Perşembe,DOMATES (MUHTELİF),Kg,15,25
05.10.2023,Perşembe,DOMATES (SALKIM),Kg,15,25
05.10.2023,Perşembe,DOMATES (SALKIM KUTU),Kg,27,35
05.10.2023,Perşembe,DOMATES (KÖY),Kg,18,35
05.10.2023,Perşembe,DOMATES (İKİNCİ),Kg,7,13
05.10.2023,Perşembe,EKŞİ OT (BAĞ),Bağ,"3,5",6
05.10.2023,Perşembe,FASULYE (MUHTELİF),Kg,17,24
05.10.2023,Perşembe,FESLEĞEN (REYHAN),Bağ,5,7
05.10.2023,Perşembe,ISPANAK,Kg,17,25
05.10.2023,Perşembe,KABAK (BEYAZ),Kg,8,15
05.10.2023,Perşembe,KABAK (KARA),Kg,8,15
05.10.2023,Perşembe,KARNABAHAR,Kg,8,15
05.10.2023,Perşembe,LAHANA (BEYAZ),Kg,7,12
05.10.2023,Perşembe,LAHANA (MOR),Kg,9,15
05.10.2023,Perşembe,MANTAR (KÜLTÜR),Kg,60,75
05.10.2023,Perşembe,MARUL (AYSBERK),Adet,15,20
05.10.2023,Perşembe,MARUL (MOR),Adet,13,17
05.10.2023,Perşembe,MARUL (MUHTELİF),Adet,11,16
05.10.2023,Perşembe,MAYDONOZ,Bağ,4,6
05.10.2023,Perşembe,NANE (BAĞ),Bağ,3,6
05.10.2023,Perşembe,PATATES,Kg,11,15
05.10.2023,Perşembe,PATLICAN (KEMER),Kg,8,15
05.10.2023,Perşembe,PATLICAN (TOPAK),Kg,7,18
05.10.2023,Perşembe,PIRASA,Kg,8,13
05.10.2023,Perşembe,ROKA (BAĞ),Bağ,4,6
05.10.2023,Perşembe,SALATALIK (SİLOR),Kg,7,12
05.10.2023,Perşembe,SALATALIK (MUHTELİF),Kg,8,14
05.10.2023,Perşembe,SARIMSAK (KURU),Kg,35,70
05.10.2023,Perşembe,SEMİZ OTU (BAĞ),Bağ,"3,5",6
05.10.2023,Perşembe,SOGAN (KURU),Kg,6,9
05.10.2023,Perşembe,SOGAN (YEŞİL),Kg,17,25
05.10.2023,Perşembe,TERE,Bağ,3,6
05.10.2023,Perşembe,HAVUÇ,Kg,7,13
05.10.2023,Perşembe,HIRTLAK,Kg,10,35
05.10.2023,Perşembe,SALATALIK (KORNİŞON),Kg,17,40
09.10.2023,Pazartesi,BİBER (CİN),Kg,15,30
09.10.2023,Pazartesi,BİBER (ÇARLİ),Kg,13,22
09.10.2023,Pazartesi,BİBER (DOLMA),Kg,14,25
09.10.2023,Pazartesi,BİBER (KIL),Kg,15,30
09.10.2023,Pazartesi,BİBER (KAPYA),Kg,17,30
09.10.2023,Pazartesi,BİBER (SİVRİ),Kg,15,25
09.10.2023,Pazartesi,BİBER (KÖY),Kg,14,25
09.10.2023,Pazartesi,BROKOLİ,Kg,10,20
09.10.2023,Pazartesi,DERE OTU,Bağ,3,5
09.10.2023,Pazartesi,DOMATES (Çeri),Kg,20,38
09.10.2023,Pazartesi,DOMATES (MUHTELİF),Kg,15,25
09.10.2023,Pazartesi,DOMATES (SALKIM),Kg,15,25
09.10.2023,Pazartesi,DOMATES (SALKIM KUTU),Kg,27,35
09.10.2023,Pazartesi,DOMATES (KÖY),Kg,18,35
09.10.2023,Pazartesi,DOMATES (İKİNCİ),Kg,7,13
09.10.2023,Pazartesi,EKŞİ OT (BAĞ),Bağ,"3,5",6
09.10.2023,Pazartesi,FASULYE (MUHTELİF),Kg,17,24
09.10.2023,Pazartesi,FESLEĞEN (REYHAN),Bağ,5,7
09.10.2023,Pazartesi,ISPANAK,Kg,17,25
09.10.2023,Pazartesi,KABAK (BEYAZ),Kg,8,15
09.10.2023,Pazartesi,KABAK (KARA),Kg,8,15
09.10.2023,Pazartesi,KARNABAHAR,Kg,8,15
09.10.2023,Pazartesi,LAHANA (BEYAZ),Kg,5,10
09.10.2023,Pazartesi,LAHANA (MOR),Kg,9,15
09.10.2023,Pazartesi,MANTAR (KÜLTÜR),Kg,55,70
09.10.2023,Pazartesi,MARUL (AYSBERK),Adet,15,20
09.10.2023,Pazartesi,MARUL (MOR),Adet,13,17
09.10.2023,Pazartesi,MARUL (MUHTELİF),Adet,11,16
09.10.2023,Pazartesi,MAYDONOZ,Bağ,4,6
09.10.2023,Pazartesi,NANE (BAĞ),Bağ,3,6
09.10.2023,Pazartesi,PATATES,Kg,11,15
09.10.2023,Pazartesi,PATLICAN (KEMER),Kg,5,13
09.10.2023,Pazartesi,PATLICAN (TOPAK),Kg,7,18
09.10.2023,Pazartesi,PIRASA,Kg,8,13
09.10.2023,Pazartesi,ROKA (BAĞ),Bağ,4,6
09.10.2023,Pazartesi,SALATALIK (SİLOR),Kg,11,17
09.10.2023,Pazartesi,SALATALIK (MUHTELİF),Kg,7,12
09.10.2023,Pazartesi,SARIMSAK (KURU),Kg,35,70
09.10.2023,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5",6
09.10.2023,Pazartesi,SOGAN (KURU),Kg,6,9
09.10.2023,Pazartesi,SOGAN (YEŞİL),Kg,17,25
09.10.2023,Pazartesi,TERE,Bağ,3,6
09.10.2023,Pazartesi,HAVUÇ,Kg,7,13
09.10.2023,Pazartesi,HIRTLAK,Kg,10,40
09.10.2023,Pazartesi,SALATALIK (KORNİŞON),Kg,17,40
12.10.2023,Perşembe,BİBER (CİN),Kg,15,30
12.10.2023,Perşembe,BİBER (ÇARLİ),Kg,13,22
12.10.2023,Perşembe,BİBER (DOLMA),Kg,14,25
12.10.2023,Perşembe,BİBER (KIL),Kg,15,30
12.10.2023,Perşembe,BİBER (KAPYA),Kg,17,30
12.10.2023,Perşembe,BİBER (SİVRİ),Kg,15,25
12.10.2023,Perşembe,BİBER (KÖY),Kg,14,25
12.10.2023,Perşembe,BROKOLİ,Kg,10,20
12.10.2023,Perşembe,DERE OTU,Bağ,3,5
12.10.2023,Perşembe,DOMATES (Çeri),Kg,20,38
12.10.2023,Perşembe,DOMATES (MUHTELİF),Kg,15,25
12.10.2023,Perşembe,DOMATES (SALKIM),Kg,15,25
12.10.2023,Perşembe,DOMATES (SALKIM KUTU),Kg,27,35
12.10.2023,Perşembe,DOMATES (KÖY),Kg,18,35
12.10.2023,Perşembe,DOMATES (İKİNCİ),Kg,7,13
12.10.2023,Perşembe,EKŞİ OT (BAĞ),Bağ,"3,5",6
12.10.2023,Perşembe,FASULYE (MUHTELİF),Kg,17,24
12.10.2023,Perşembe,FESLEĞEN (REYHAN),Bağ,5,7
12.10.2023,Perşembe,ISPANAK,Kg,15,20
12.10.2023,Perşembe,KABAK (BEYAZ),Kg,8,15
12.10.2023,Perşembe,KABAK (KARA),Kg,8,15
12.10.2023,Perşembe,KARNABAHAR,Kg,8,15
12.10.2023,Perşembe,LAHANA (BEYAZ),Kg,5,10
12.10.2023,Perşembe,LAHANA (MOR),Kg,9,15
12.10.2023,Perşembe,MANTAR (KÜLTÜR),Kg,55,70
12.10.2023,Perşembe,MARUL (AYSBERK),Adet,15,20
12.10.2023,Perşembe,MARUL (MOR),Adet,13,17
12.10.2023,Perşembe,MARUL (MUHTELİF),Adet,11,16
12.10.2023,Perşembe,MAYDONOZ,Bağ,4,6
12.10.2023,Perşembe,NANE (BAĞ),Bağ,3,6
12.10.2023,Perşembe,PATATES,Kg,11,15
12.10.2023,Perşembe,PATLICAN (KEMER),Kg,5,13
12.10.2023,Perşembe,PATLICAN (TOPAK),Kg,7,15
12.10.2023,Perşembe,PIRASA,Kg,10,20
12.10.2023,Perşembe,ROKA (BAĞ),Bağ,4,6
12.10.2023,Perşembe,SALATALIK (SİLOR),Kg,11,17
